file,text,duration
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/0.wav,trên thế giới peugeot ra mắt ba không tám hai ngàn không trăm hai mươi mốt sẵn sàng đấu với vw golf,5.1594375
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/5.wav,bao gồm cả phiên bản plus in ha vớt mẫu xe này sẽ cạnh tranh trực tiếp với vespa logan paul trong cùng phân khúc nhưng có thể thấy kiểu dáng của peugeot ba không tám thời trang hơn hẳn so với đối thủ đến từ đức,10.8986875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/6.wav,phần đầu xe nổi bật với lưới tản nhiệt hoàn toàn mới gồm các điểm nhấn mạ crôm toả ra xung quanh và logo đầu sư tử mới của thương hiệu tiếp đó là cản trước với hốc gió hình thang đèn pha thanh mảnh có liên kết với đèn này mua xe gần gốc và thương hiệu ba lẻ tám ở đầu xe ở phía sau,13.7783125
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/7.wav,ts ba lẻ tám mới được trang bị cặp đèn hậu mảnh cùng ống xả kép thể thao và cảng sau đen bóng đáng tiếc là viết khác của nó nhỏ gọn không được đeo biểu tượng bằng số mới tượng trưng cho bước tiến của ngành sản xuất trong việc xây dựng hình ảnh thương hiệu cao cấp hơn về truyền động và dầu ba không tám hai không hai mươi mốt,14.7785
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/10.wav,sau nửa năm kể từ khi những bức ảnh về ford aquator dành cho thị trường trung quốc lần đầu tiên xuất hiện cuối cùng trên tivi cỡ lớn cũng chuẩn bị sẵn sàng cho màn ra mắt chính thức tại quốc gia tỷ dân này hiện tại ford aquator đang được sản xuất thông qua liên doanh genld ford,15.078
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/12.wav,mẫu xe thương hiệu mỹ có chiều dài tổng thể bốn ngàn chín trăm lẻ năm milimet rộng một ngàn chín trăm ba mươi milimet và cao một ngàn bảy trăm năm mươi lăm milimet cùng với chiều dài cơ sở hai ngàn tám trăm sáu mươi lăm milimet tương tự như các mẫu xe dành riêng cho thị trường trung quốc khác của trông khá khác biệt so với các mẫu của suv của ford được bán ở các thị trường khác,18.197
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/13.wav,ford equator hai không hai mốt được trang bị hệ thống đèn hai tầng trên đầu xe khá thể thao nhưng lại dễ gợi liên tưởng đến những mẫu xe phổ biến của hyundai theo đó cụm đèn phía trên nằm sát nắp ca bô là giả đèn led chạy ban ngày được thiết kế rấ sắc nét bên dưới là cụm đèn pha chính được đặt trên hút đèn khá rộng,14.558
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/16.wav,về động cơ ford equator được phân phối tại trung quốc với duy nhất động cơ ecoboost là hai chấm không lít bốn xi lanh sản sinh công suất tối đa hai trăm hai mươi mốt mã lực kết hợp với hộp số sàn năm cấp hoặc hộp số tự động năm cấp đi kèm với các tùy chọn dẫn động cầu sau và bốn bánh awd,13.268
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/37.wav,nội thất xe cũng gây ấn tượng khi có hệ thống âm thanh là mười ba loa haman kardon phía sau vô lăng được bố trí theo một màn hình kỹ thuật số kích thước là mười hai phẩy ba inch để hiển thị các thông tin của xe ghế ngồi bọc da nappa kết hợp ergostrol cao cấp,13.159
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/40.wav,không chỉ của toyota bị vận đen đeo bám với corolla altis phải bị triệu hồi tới ba lần vì lỗi bơm nhiên liệu chỉ trong vòng chưa tới một năm mới đây clip tại việt nam vừa ra thông báo triệu hồi dòng xe suv,12.359
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/42.wav,đây là lần thứ hai trong năm hai trong năm hai không hai mốt phải đưa ra thông báo triệu hồi theo đó thông tin từ nhà sản xuất rơ le bơm nhiên liệu được lắp đặt trên chiếc xe jeep,10.778
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/09kIbKyjSS8/46.wav,trong đó suzuki việt nam thông báo thay đổi chính sách bảo hành trên các mẫu xe của mình theo đó đối với những sản phẩm kẽ răng sẽ được tăng thêm ba năm bảo hành động cơ và hộp số,9.729
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/5.wav,tại triển lãm ô tô dischage năm một chín chín ba đáng chú ý nhất là boxster hai mươi lăm có lớp sơn giống như đồng trên của hút gió phía trước và bên hông,8.279
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/6.wav,bánh xe hợp kim hai mươi inch và huy hiệu boxster hai mươi lăm đặc biệt ở phía sau các tùy chọn màu sắc ngoại thất có sẵn bao gồm gt silver metallic jet black metallic và carrara white metallic,10.965375
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/7.wav,porsche đã tiếp tục những điểm nhấn đặc biệt trong cabin với da màu đỏ bordeaux nổi bật phần mui mềm gấp cũng được làm từ vải màu đỏ,7.4890625
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/15.wav,bộ đôi xe sang của nhật lexus rx ba trăm luxury special edition hai nghìn không trăm hai mốt và es hai trăm năm mươi limited edition hai nghìn không trăm hai mốt,8.486
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/20.wav,không có thay đổi nào về ngoại thất ở đây và các tùy chọn màu sắc bao gồm sonic quartz sonic titanium graphite black glass flake và deep blue mica,8.909
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/22.wav,chiếc suv có bốn màu ngoại thất đó là sonic quartz sonic titanium graphite black glass flake và red mica crystal shine,8.889
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/24.wav,cho công suất hai trăm lẻ tư mã lực tại sáu ngàn sáu trăm vòng một phút và mô men xoắn hai trăm bốn mươi bảy nm tại năm ngàn vòng một phút hộp số tự động truyền thống direct shift tám cấp,8.799
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/32.wav,huyndai đã phát hàng một số hình ảnh xem trước của mẫu xe điện đầu tiên trong thương hiệu phụ ev đặt riêng của mình ioniq five,6.639
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/36.wav,giám đốc thiết kế toàn cầu của hyundai sangyup lee tự tin tuyên bố rằng chiếc xe đã thiết lập một tiêu chuẩn mới mà tất cả các trải nghiệm thiết kế bev sẽ được đo lường,8.405
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/37.wav,công nghệ mở được tìm thấy trong ioniq five sẽ bao gồm hệ thống xe tải v two l cung cấp nguồn điện ba phẩy năm kw cho cả hai hiệu điện thế là một trăm mười và hai trăm hai mươi vôn,9.163
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/44.wav,chiếc xe này được gọi là p tám và nó đang được sản xuất bởi hãng shandong qilu fengde có trụ sở tại tỉnh sơn đông trung quốc,6.106
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/56.wav,so với biến thể g sáu mươi ba tiêu chuẩn mercedes amg g sáu mươi ba stronger than time khác biệt ở một số chi tiết ngoại thất như là gương chiếu hậu ốp crôm hay bộ la zăng hai mươi hai inch bảy chấu kép,10.336
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/58.wav,còn được trang bị gói ngoại thất amg và hệ thống đèn pha thông minh với công nghệ multibeam led khoang hành lý của xe có dung tích lên tới một ngàn lít bề mặt sàn được hoàn thiện khác biệt đôi chút so với model g sáu ba,11.252
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/59.wav,ngoài ra khu vực chứa núm xoay điều khiển màn hình giải trí làm từ sợi carbon và tay nắm phía trên hộc đựng găng có dòng chữ stronger than time ghế được bọc da màu xám hàng ghế sau có thêm cặp màn hình giải trí option không có sẵn trên mercedes amg g sáu ba tiêu chuẩn,13.928
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0HyjAQ0Xab4/62.wav,trái tim của mercedesamg g sáu ba stronger than time được trang bị động cơ tăng áp kép v tám bốn chấm không lít công suất là năm trăm bảy bảy mã lực mô men xoắn cực đại là tám trăm năm mươi nm hệ dẫn động bốn bánh và hộp số tự động,12.521
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/0.wav,trên thế giới đánh giá xe mới beijing x bảy xe made in china giá chỉ từ sáu trăm triệu đồng,5.9593125
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/1.wav,rolls royce ghost hai không hai mốt có thật sự lộng lẫy như mong đợi,3.7895
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/7.wav,công nghệ hiện đại vốn chỉ có ở những chiếc xe sang với mức giá thì cực kì cạnh tranh với các thương hiệu nổi tiếng lâu đời như honda crv mazda cx năm,8.139125
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/21.wav,nhằm củng cố vị thế và gia tăng sức cạnh tranh trước các đối thủ khác như mazda cx năm honda crv hay huyndai tension,7.322
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/22.wav,peugeot ba không không tám hai ngàn không trăm hai mươi mốt với vỏ bọc est premidium được nhập khẩu với giá từ hai mươi sáu ngàn một trăm bảy mươi lăm bảng anh phiên bản này có động cơ ba xi lanh bu sếch,10.055
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/32.wav,rộng hơn hai trăm milimet và cao hơn hai mươi mốt milimet nhằm tăng không gian nội thất về ngoại thất thì rollsroyce ghost hai không hai mốt mang nhiều đường nét đặc trưng quen thuộc pha lẫn những đường nét mới,9.619
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/33.wav,làm nổi bật hơn ghost tự nhiên một số đường nét ở đầu và đuôi xe lấy cảm hứng thiết kế của phantom tám nhưng được làm mảnh hơn,6.596
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/37.wav,cùng với đó ghost mới được trang bị hệ thống âm thanh tiên tiến và trên stride rite mới bên cạnh đó ghost mới được rollsroyce phát triển hệ thống cách âm đặc biệt,8.218
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/52.wav,được nhập khẩu nguyên chiếc từ thị trường mỹ chiếc bmw này được sợ hữu nước sơn ngoại thất màu bạc galaxy a silver metallic ngoài ra để gia tăng thêm vẻ thẩm mỹ và cuốn hút,9.019
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0pSfyN647SI/71.wav,dự kiến chương trình ưu đãi lần này sẽ giúp mitsubishi xpander cải thiện được doanh số đồng thời giữ vững ngôi vương trong phân khúc mtp năm cộng hai chỗ,7.839
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/--ulYAXycvU/16.wav,sinh viên và công nhân tại adiss ababa đã bắt đầu biểu tình phản đối chính phủ và nhà vua cuối cùng triều đại haile selassie đã kết thúc vào ngày mười hai tháng chín năm một nghìn chín trăm bảy mươi tư,12.609
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-dINhbS4AoY/26.wav,adolf hitler đã dám đánh ván bài liều đầu tiên bởi sự do dự từ anh và pháp hai nước này không muốn gây rủi ro chiến tranh cho lực lượng của đồng minh vượt trội hẳn,10.082
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-dINhbS4AoY/72.wav,đã tiến một mạch hơn bảy trăm ki lô mét từ đông bắc ba lan đến smolensk thuộc vùng trung tây nước nga và chỉ còn và chỉ còn cách matxcơva ba trăm hai mươi ki lô mét,9.799
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-dINhbS4AoY/75.wav,bốn sư đoàn quân sơn cước và năm sư đoàn thiết giáp tiến về thành phố ki ép thủ phủ của u crai na,6.71
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/-dINhbS4AoY/76.wav,đến ngày hai mươi tháng mười các đội tăng tiền phong của đức chỉ còn matxcova sáu mươi lăm ki lô mét tại phía nam ngày hai mươi mốt tháng mười một,8.845
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0g05ARUes94/36.wav,đồng thời pháp lập địa khu đăk lăk từ một phần tỉnh stung treng cùng với đất nam bàn đại nam sang năm một nghìn chín trăm lẻ tư địa khu này được xác lập hoàn toàn vào đại nam đây chính là khu vực tây nguyên hiện nay,13.398
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0LD36JVsAeA/8.wav,các làn sóng người di cư thế chỗ dần những dân tộc bản địa ở đây trong khi những người thái đi sâu hơn về phía nam đến đồng bằng chao praya thì nhóm người lào định cư ở phía bắc tại các cao nguyên dọc theo lưu vực sông mê kông,15.168
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0LD36JVsAeA/14.wav,phà ngừm kết hôn với một công chúa khmer và được quốc vương khmer trao cho đội quân mười nghìn người ban đầu ông đi trấn áp vùng coras và tổ chức thành lãnh địa của mình sau đó phà ngừm tiến sang vùng buông xua,14.438
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/0LD36JVsAeA/38.wav,phụ thuộc lẫn nhau lè luông pra bang ở phía bắc viêng chăn ở trung tâm và chăm pa sark ở phía nam sang thế kỷ mười tám người miến tiếp tục và đánh hạ và tiêu diệt hẳn a gút thay a,12.514
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/15jxNoF2eOY/32.wav,và tiến hành bàn giao lại các vùng lãnh thổ indo đồng thời các lực lượng hà lan được lệnh triệt thoái về vùng tây iran phần phía tây đảo papua new guinea hiện nay,10.459
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1SV3fTLs030/14.wav,điểm cao nhất của thái lan là núi doi inthanon thuộc tỉnh chieng mai cao hai ngàn năm trăm sáu mươi năm mét đỉểm cao nhất của việt nam là đỉnh pansipan nằm ở tỉnh lào cai khu vực giáp ranh với tỉnh lai châu,10.894
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1SV3fTLs030/26.wav,samut prakan chiang mai song khia,3.869
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1SV3fTLs030/32.wav,của việt nam là hai ngàn năm trăm bốn mươi đô la mỹ trên năm gni trên người của thái lan là bảy ngàn hai trăm sáu mươi đô la mỹ trên năm như đã nói ở trên thu nhập của việt nam thuộc nhóm trung bình thấp,10.424
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/1SV3fTLs030/49.wav,chết rồi chắc cái này tiếp tục căng thẳng quá số lần đăng cai của thái lan là sáu bốn lần ở bangkok một lần ở chiang mai một lần ở nakhon ratchasima,8.969
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/279DI4RW-zQ/22.wav,sáu sân bóng đá nếu mà chúng ta ước tính thì nó cũng khoảng vài trăm mét đó nhưng mà thực tế tôi nó chỉ khoảng chừng hai trăm ba trăm mét gì đó thôi,10.589
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/3Tu6_EWzp2s/0.wav,xin chào mọi người đặc khu hành chính hồng kông trung quốc trong tiếng quảng đông là hơng cỏong đặt biệt hàng chánh koi nghe không giống lắm đúng không từ đây thì tôi sẽ gọi đơn giản là hồng kông là một thành phố có mức độ đô thị hóa cao,11.612
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/3Tu6_EWzp2s/16.wav,đường hà nội được giới hạn bởi đường mody và đường carnarvon tổng chiều dài khoảng một trăm năm mươi mét,5.659
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/3Tu6_EWzp2s/45.wav,vịnh bắc bộ hiện nay trong tiếng anh là gulf of tonkin nếu dịch sát nghĩa là vịn đông kinh,5.649
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/64SSJBGTe9k/2.wav,của nhà soạn nhạc người áo johann strauss jr chính là bài nhạc viết cho dòng sông danube xanh tươi này,6.1191875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/64SSJBGTe9k/7.wav,áo slovakia hungary croatia serbia bulgaria romania moldova và ukraine,8.678875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/64SSJBGTe9k/32.wav,mở rộng sang chín quốc gia nữa là bosnia và herzegovina cộng hòa sec slovenia monte negro thụy sĩ,7.919
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/64SSJBGTe9k/37.wav,vùng đồng bằng được hình thành cách đây chỉ khoảng năm nghìn năm thôi có nghĩa là một khoảng thời gian rất là ngắn trong tiến trình hình thành của bề mặt trái đất,6.18
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/64SSJBGTe9k/40.wav,đây là nơi sinh sống của hơn ba trăm loài chim bốn mười lăm loài cá nước ngọt cũng như là hàng ngàn loài động vật khác bao gồm mèo rừng cáo heo rừng ngựa và khoảng một ngàn bày trăm lòai thực vật,11.268
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/64SSJBGTe9k/44.wav,dòng sông theo ước tính chưa chính thức có độ rộng trung bình là bảy trăm đến chín trăm mét điểm rộng nhất là gần thị trấn donji minalovac biên giới serbia và romania,9.456
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/64SSJBGTe9k/57.wav,dân số là một phẩy hai mươi ba triệu người cảng chính trong thành phố nằm trên dòng sông danube thành phố có nhiều cây cầu tạo điều kiện thuận lợi cho giao thông bộ và vận chuyển hàng hoá qua sông danube,9.522
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/2KZuvpUJU_E/10.wav,em chào anh dạ chào anh chị anh đang chăm sóc ong ạ dạ đúng rồi ạ ong nhiều như này thì chăm sóc có khó không ạ dạ cũng đơn giản thôi chị hằng ngày mình sẽ kiểm tra coi chúa có đẻ nhiều trứng hay không lượng thức ăn ong ăn có đủ hay không đó bạn có thể sờ ong đực nè ong đực thì nó không có kim chích mình đâu khi chúng ta quay mật nhiều lần thì cái tổ ong này nó sẽ cũ,16.105
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/2KZuvpUJU_E/13.wav,vậy khi làm cái này thì bao lâu mình sẽ sử dụng được hả anh một lát sau khi mà mình thấm đều xong hết rồi mình sẽ dở nó lên không khí ra ngoài thì sáp ong sẽ đặc lại tích hợp được vừa bảo vệ môi trường và nó giúp thực phẩm của mình tươi lâu hơn kháng khuẩn kháng nấm,14.082
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/YdQe64rAe28/7.wav,với những cặp đôi họ luôn mong muốn giành những điều bất ngờ và đặc biệt nhất cho người mình yêu thương tuấn hiệp cũng vậy không phải vô cớ mà anh hỏi huyền trang về con vật biểu tượng của tình yêu bởi ở phú quốc có một nơi đặc biệt trưng bày những chú gấu bông teddy,13.29825
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/YdQe64rAe28/11.wav,dời khu trưng bày gấu teddy cả hai lạc lối vào công viên nghệ thuật đương đại urban park,4.6900625
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/ZyM0gTvR2R0/1.wav,ơ sory cho em lại lần nữa nha một lần nữa một lần nữa thôi vườn quốc gia bù gia mập có tổng diện tích hơn hai mươi sáu ngàn héc ta được thành,8.40875
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/ZyM0gTvR2R0/3.wav,ôi sao giữa vườn điều mà có mấy tảng đá to vậy anh nó đẹp quá à nó đẹp bình thường thôi em ơi bình thường á hả trời ơi giới thiệu với nhi đây là anh giang công tác ở vườn quốc gia bù gia mập dạ anh ơi sao có mấy tảng đá đẹp qua vậy anh,15.35775
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/ZyM0gTvR2R0/7.wav,giới thiệu với hai bạn điểm nhấn của cái thác này là cũng may hai bên có hai cái miệng hang và ở trong hai cái hang đó thì nó có hai cái giếng trời như thế này thì mùa khô này chúng ta không nhìn thấy nước nhưng vào mùa mưa nước nó sẽ sói từ bên trên xuống tựa trên cái vòi hoa sen khổng lồ,14.408
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/ZyM0gTvR2R0/9.wav,tháp đăk mai có cấu trúc hoàn chỉnh của một ngọn tháp đẹp từng tháp cao bề mặt tháp rộng và có hồ chứa nước lớn,7.752
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/ZyM0gTvR2R0/12.wav,chúng ta cần khám phá ở trong rừng và các bạn hãy cùng chờ xem nhá,3.056
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/6AWP79U3luk/8.wav,có măng ở trên rừng và mực ở dưới biển thế là xé ra xong rồi nấu với nước gà tôm nõn nước của tôm nõn và nước của gà thành bát măng mực khi mình ra xào sơ chế rất là nhiều công đoạn thì mới được bát măng mực,15.209
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/6AWP79U3luk/11.wav,thì bóp vào cả mì gói là thành gói nem để ăn rất là ngon thì có là đủ các vị cái thứ hai nữa là định là bác làm dân dã vì cho các cháu chứ còn cỗ thì không ai người ta làm cỗ là đáng nhẽ cháu bảo trước thì nhà có chim,12.539
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/6AWP79U3luk/12.wav,thì là bỏ ra thì nó tã dã đông ra xong lọc xào với miến thì nó ngon nhưng mà từ bác làm cho tây thì nó rất thích ăn món này bởi vì nó phải có có ấy cơ chứ còn thịt như thế này nó không thích lắm nó không ăn thịt nó chỉ ăn miếnđây là thịt gà,12.858
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/6AWP79U3luk/18.wav,thỉnh thoảng là có các bạn ở nước ngoài về đặt cỗ thì bác vẫn làm thế còn là thường thường thì là bác nghỉ ngơi vì cái tuổi già bây giờ bác về hưu rồi thế mới giữ lại cái nét nhà cổ của các cụ,12.709
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/6AWP79U3luk/19.wav,để sau này con cháu nó nhớ lại và đến các cháu và tất cả khách thập phương đến thăm quan đấy là là ý tưởng của hai bác là như thế chứ còn không không phải cái gì cả nhà mình là ở xóm mấy bát tràng ạ nhà đây là nhà là xóm một,14.798
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/6AWP79U3luk/20.wav,thôn một làng cổ bát tràng đấy cứ hởi bác chinh thôn một xóm một làng cổ bát tràng cứ hỏi bác chinh tú cũng rất gần với đình bát tràng nhà bác là gần đình và gần đền con mời bác dùng cơm cùng con bác ăn rồi,12.918
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/6AWP79U3luk/28.wav,duy mời quý vị nhá,0.87
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/6AWP79U3luk/30.wav,thời điểm ở đó duy sẽ chia sẻ cho quý vị cách làm cũng như là đầy đủ các món ăn của người dân bát tràng xin chào và hẹn gặp lại quý vị quý vị like cũng như chia sẻ để đón những video kế tiếp bai bai,10.988
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/7.wav,các con đã dự định là mua gì chưa chưa bố ạ bố ơi đây cây sung cây quất này,11.458625
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/8.wav,nếu mà nuôi cá như nhà em thế này thì anh cứ đẩy cá bống lên cũng được nhưng nó chìm xuống dưới,5.4593125
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/11.wav,đây em đang định bảo là cái này phải thay chậu chứ còn để không cá quẫy bẩn lắm cái này một ngày phải thay nước một lần mối chả cắt anh những cá lá già này thì phải cắt đi,8.499
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/12.wav,nó đẻ cái lá non ra cái này bao nhiêu tiền một chậu cái loại bầu bé thế này thì tám mươi còn cái bầu to này thì một trăm rưỡi,6.699
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/13.wav,bầu bé này tám mươi trăm rưỡi á đây trong đây là độc bùn không à nó là bùn với cả dưỡng chất của nó tự nó nổi lên mà,7.569
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/21.wav,hoa màu vàng còn cái này là cây hồng anh tên gần giống nhau bên này là cây chùm ớt này hoa nó sẽ màu đỏ màu cam tùy loại,9.638
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/29.wav,nhìn thân của nó đã đẹp rồi nhờ vầng cái đấy là phù hợp cho những mình trồng những cái cây to bồn cây to mình trồng ở dưới để mix cho nó đẹp,8.0590625
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/31.wav,đấy cái này thì là hồng leo mấy cây này là hồng leo một dãy này thì là hồng leo hải phòng hoa màu đỏ,7.369
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/48.wav,hoặc là cây như kiểu những cây màu tím kia là cây thài nài tím mình muốn trồng ở các cái bồn,4.26
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/51.wav,cái này là cây hoàng hậu này bên cạnh cây hoàng hậu là cây kim tiền cái bên này là cây lan ý cái này là dòng dòng cây ưa nước nhiều nước cái này cái này mình có thể rửa dậy rửa đất đi,11.262
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/54.wav,cái này cây là trăm tám một bầu cái cái này là cây vạn niên thanh loa,4.36
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/69.wav,với cả cây lan hạt dưa cái chuỗi nà là cây lan hạt dưa cây bố ơi cây này là cây gì đấy bố cây đấy là cây thủy tùng,7.279
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/74.wav,tùng tuyết đấy,2.84
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/75.wav,cái này là bạch mã này ngọc ngân hoàng hậu này bố ơi mua cây này nha bố nặng phết đấy,8.156
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/83.wav,đấy bố ơi mua cây này không ai mà muốn kinh doanh nhiều thì mình mua cây vạn lộc đấy cho có lộc lá tí,6.512
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/86.wav,dạng thân to cái này à kim ngân xoắn bé này cây này nữa bố ơi cái này là kim ngân ba thân này,9.129
/home/ndanh/STT_dataset/nghiem_thu_ytb_2022_02/split/Kmjcwdfxw9k/89.wav,cái này là cây hạnh phúc dạng bon sai này đấy thường thì các ngọn này sẽ đâm lên khi nào mà mình không muốn nó cao mấy thì mình tỉa bớt ngon đi nó sẽ ra các cái mới cái này là cau tiểu trâm,10.935
